,caseid,task,user,start_timestamp,end_timestamp
371,Case60,Turning Q.C.,Role 3,2012-03-20 00:00:00,2012-03-20 00:58:00
372,Case60,Turning Q.C.,Role 3,2012-03-20 14:14:00,2012-03-20 15:00:00
373,Case60,Lapping,Role 7,2012-03-20 18:59:00,2012-03-20 19:35:00
374,Case60,Laser Marking,Role 7,2012-03-20 19:36:00,2012-03-20 19:47:00
375,Case60,Final Inspection Q.C.,Role 3,2012-03-20 20:30:00,2012-03-20 21:30:00
376,Case60,Final Inspection Q.C.,Role 3,2012-03-21 00:04:00,2012-03-21 00:05:00
377,Case60,Packing,Role 5,2012-03-21 07:00:00,2012-03-21 08:00:00
380,Case64,Turning & Milling,Role 1,2012-03-15 23:29:00,2012-03-16 06:59:00
381,Case64,Turning & Milling,Role 1,2012-03-16 07:20:00,2012-03-16 14:00:00
382,Case64,Turning & Milling,Role 1,2012-03-16 14:10:00,2012-03-16 19:49:00
383,Case64,Turning & Milling,Role 1,2012-03-17 15:23:00,2012-03-17 22:00:00
384,Case64,Turning & Milling,Role 1,2012-03-18 20:22:00,2012-03-18 23:04:00
385,Case64,Turning & Milling,Role 1,2012-03-18 23:40:00,2012-03-19 00:59:00
386,Case64,Turning & Milling,Role 1,2012-03-19 03:07:00,2012-03-19 03:08:00
387,Case64,Turning & Milling,Role 1,2012-03-19 03:08:00,2012-03-19 13:10:00
390,Case65,Turning & Milling,Role 1,2012-03-22 14:00:00,2012-03-22 15:00:00
391,Case65,Turning & Milling Q.C.,Role 3,2012-03-22 18:08:00,2012-03-22 18:59:00
392,Case65,Turning & Milling,Role 1,2012-03-29 18:58:00,2012-03-30 00:02:00
393,Case65,Turning & Milling,Role 1,2012-03-30 00:43:00,2012-03-30 07:41:00
394,Case65,Turning & Milling,Role 1,2012-03-30 07:55:00,2012-03-30 13:54:00
395,Case65,Turning & Milling,Role 9,2012-03-30 17:00:00,2012-03-30 20:00:00
398,Case69,Milling,Role 1,2012-03-13 14:58:00,2012-03-13 22:57:00
399,Case69,Packing,Role 5,2012-03-20 07:00:00,2012-03-20 08:00:00
400,Case69,Final Inspection Q.C.,Role 3,2012-03-20 16:43:00,2012-03-20 17:58:00
403,Case71,Turning & Milling,Role 1,2012-03-15 17:03:00,2012-03-15 19:26:00
404,Case71,Turning & Milling,Role 1,2012-03-15 19:26:00,2012-03-15 22:43:00
405,Case71,Packing,Role 5,2012-03-22 07:00:00,2012-03-22 08:00:00
406,Case71,Turning Q.C.,Role 3,2012-03-22 16:43:00,2012-03-22 16:47:00
407,Case71,Laser Marking,Role 7,2012-03-22 17:24:00,2012-03-22 18:00:00
408,Case71,Flat Grinding,Role 7,2012-03-22 21:49:00,2012-03-22 21:50:00
409,Case71,Final Inspection Q.C.,Role 3,2012-03-22 21:51:00,2012-03-22 23:06:00
412,Case79,Turning & Milling Q.C.,Role 3,2012-03-13 00:00:00,2012-03-13 01:01:00
413,Case79,Laser Marking,Role 2,2012-03-13 17:47:00,2012-03-13 21:36:00
414,Case79,Lapping,Role 7,2012-03-14 07:00:00,2012-03-14 08:15:00
415,Case79,Lapping,Role 7,2012-03-14 18:17:00,2012-03-14 19:44:00
416,Case79,Final Inspection Q.C.,Role 3,2012-03-15 21:30:00,2012-03-15 22:57:00
417,Case79,Packing,Role 5,2012-03-18 07:00:00,2012-03-18 08:00:00
420,Case81,Turning & Milling Q.C.,Role 3,2012-03-23 18:25:00,2012-03-23 19:44:00
421,Case81,Turning & Milling Q.C.,Role 3,2012-03-25 19:48:00,2012-03-26 01:59:00
422,Case81,Turning & Milling Q.C.,Role 3,2012-03-26 14:48:00,2012-03-27 00:08:00
425,Case83,Turning & Milling,Role 1,2012-03-13 07:00:00,2012-03-13 08:15:00
426,Case83,Turning & Milling,Role 1,2012-03-20 18:08:00,2012-03-21 00:56:00
427,Case83,Turning & Milling,Role 1,2012-03-21 05:34:00,2012-03-21 07:12:00
428,Case83,Turning & Milling,Role 1,2012-03-21 07:13:00,2012-03-21 13:32:00
429,Case83,Turning & Milling,Role 1,2012-03-21 13:57:00,2012-03-21 17:10:00
430,Case83,Turning & Milling Q.C.,Role 3,2012-03-21 14:30:00,2012-03-21 15:30:00
431,Case83,Turning & Milling,Role 1,2012-03-21 17:31:00,2012-03-21 22:58:00
432,Case83,Turning & Milling,Role 1,2012-03-21 23:00:00,2012-03-22 04:30:00
433,Case83,Turning & Milling Q.C.,Role 3,2012-03-22 22:00:00,2012-03-22 23:30:00
434,Case83,Lapping,Role 7,2012-03-25 08:00:00,2012-03-25 09:15:00
435,Case83,Laser Marking,Role 7,2012-03-25 18:08:00,2012-03-25 18:41:00
436,Case83,Flat Grinding,Role 7,2012-03-25 19:38:00,2012-03-25 20:54:00
437,Case83,Lapping,Role 7,2012-03-25 20:54:00,2012-03-25 23:19:00
438,Case83,Flat Grinding,Role 7,2012-03-25 23:19:00,2012-03-25 23:41:00
439,Case83,Lapping,Role 7,2012-03-25 23:41:00,2012-03-26 00:10:00
442,Case85,Turning & Milling,Role 1,2012-03-21 14:21:00,2012-03-21 23:57:00
443,Case85,Turning & Milling,Role 1,2012-03-21 23:58:00,2012-03-22 01:00:00
444,Case85,Turning & Milling,Role 1,2012-03-22 03:22:00,2012-03-22 07:31:00
445,Case85,Turning & Milling,Role 9,2012-03-22 07:00:00,2012-03-22 08:15:00
446,Case85,Turning & Milling,Role 1,2012-03-22 07:04:00,2012-03-22 10:08:00
447,Case85,Turning & Milling Q.C.,Role 3,2012-03-22 13:56:00,2012-03-22 14:34:00
450,Case86,Turning & Milling,Role 1,2012-03-25 12:03:00,2012-03-25 14:44:00
451,Case86,Turning & Milling,Role 1,2012-03-25 17:49:00,2012-03-25 23:58:00
452,Case86,Turning & Milling,Role 1,2012-03-26 00:20:00,2012-03-26 01:54:00
453,Case86,Turning & Milling,Role 1,2012-03-26 04:09:00,2012-03-26 14:38:00
454,Case86,Turning & Milling,Role 1,2012-03-26 14:51:00,2012-03-26 16:01:00
455,Case86,Turning & Milling,Role 1,2012-03-26 16:37:00,2012-03-26 16:38:00
456,Case86,Turning & Milling Q.C.,Role 3,2012-03-27 00:00:00,2012-03-27 00:40:00
457,Case86,Turning & Milling Q.C.,Role 3,2012-03-27 19:00:00,2012-03-27 20:47:00
460,Case96,Turning & Milling Q.C.,Role 3,2012-03-18 19:00:00,2012-03-18 20:53:00
461,Case96,Turning & Milling Q.C.,Role 3,2012-03-27 23:12:00,2012-03-28 01:41:00
462,Case96,Lapping,Role 7,2012-03-28 08:00:00,2012-03-28 09:15:00
463,Case96,Lapping,Role 7,2012-03-28 17:04:00,2012-03-28 18:13:00
464,Case96,Laser Marking,Role 1,2012-03-28 17:30:00,2012-03-28 20:00:00
465,Case96,Lapping,Role 7,2012-03-28 18:40:00,2012-03-28 21:22:00
466,Case96,Packing,Role 5,2012-03-29 08:00:00,2012-03-29 09:00:00
467,Case96,Packing,Role 5,2012-03-29 08:00:00,2012-03-29 09:00:00
468,Case96,Final Inspection Q.C.,Role 3,2012-03-29 15:00:00,2012-03-29 16:40:00
471,Case98,Turning & Milling Q.C.,Role 3,2012-03-28 18:00:00,2012-03-28 20:38:00
472,Case98,Laser Marking,Role 1,2012-03-28 23:00:00,2012-03-28 23:30:00
473,Case98,Laser Marking,Role 7,2012-03-29 15:25:00,2012-03-29 16:20:00
474,Case98,Laser Marking,Role 1,2012-03-29 17:00:00,2012-03-29 17:30:00
477,Case99,Turning & Milling Q.C.,Role 3,2012-03-22 18:59:00,2012-03-22 23:03:00
478,Case99,Turning & Milling Q.C.,Role 3,2012-03-23 18:13:00,2012-03-23 18:25:00
479,Case99,Turning & Milling Q.C.,Role 3,2012-03-25 20:12:00,2012-03-25 21:27:00
480,Case99,Lapping,Role 7,2012-03-26 08:00:00,2012-03-26 09:15:00
481,Case99,Laser Marking,Role 7,2012-03-26 17:14:00,2012-03-26 18:12:00
482,Case99,Lapping,Role 7,2012-03-26 18:12:00,2012-03-26 20:12:00
483,Case99,Final Inspection Q.C.,Role 3,2012-03-29 01:35:00,2012-03-29 01:59:00
484,Case99,Final Inspection Q.C.,Role 3,2012-03-29 16:00:00,2012-03-29 19:54:00
485,Case99,Packing,Role 5,2012-03-30 08:00:00,2012-03-30 09:00:00
0,gen-Case000,Round Grinding,Role 1,2012-03-13 00:00:00,2012-03-13 04:39:01
1,gen-Case000,Turning & Milling,Role 1,2012-03-13 05:13:05,2012-03-13 07:52:40
2,gen-Case000,Turning & Milling Q.C.,Role 1,2012-03-13 07:59:43,2012-03-13 11:54:39
3,gen-Case000,Lapping,Role 1,2012-03-13 12:39:47,2012-03-13 15:17:37
4,gen-Case000,start,Role 7,2012-03-13 16:31:03,2012-03-13 18:10:51
5,gen-Case000,start,Role 2,2012-03-13 20:47:52,2012-03-13 22:34:02
6,gen-Case000,start,Role 3,2012-03-14 02:31:08,2012-03-14 04:49:36
7,gen-Case000,start,Role 2,2012-03-14 06:13:19,2012-03-14 08:50:06
8,gen-Case000,start,Role 2,2012-03-14 17:45:40,2012-03-14 19:53:46
9,gen-Case000,start,Role 2,2012-03-15 05:54:24,2012-03-15 08:20:46
10,gen-Case000,start,Role 3,2012-03-15 22:22:01,2012-03-16 00:57:32
11,gen-Case000,start,Role 3,2012-03-16 03:51:42,2012-03-16 06:33:45
12,gen-Case000,start,Role 3,2012-03-16 09:25:41,2012-03-16 11:44:36
13,gen-Case000,start,Role 3,2012-03-16 13:56:50,2012-03-16 16:09:52
14,gen-Case000,start,Role 3,2012-03-16 18:13:59,2012-03-16 20:28:04
15,gen-Case000,start,Role 3,2012-03-16 22:31:36,2012-03-17 00:48:50
16,gen-Case000,start,Role 3,2012-03-17 02:45:40,2012-03-17 05:03:57
17,gen-Case000,start,Role 1,2012-03-17 06:59:10,2012-03-17 09:17:33
18,gen-Case000,start,Role 1,2012-03-17 09:53:36,2012-03-17 12:29:46
19,gen-Case000,start,Role 2,2012-03-17 13:05:24,2012-03-17 15:39:31
20,gen-Case000,start,Role 7,2012-03-17 23:27:41,2012-03-18 01:32:45
21,gen-Case000,start,Role 2,2012-03-18 17:29:52,2012-03-18 19:47:32
22,gen-Case000,start,Role 2,2012-03-19 11:28:45,2012-03-19 14:05:32
23,gen-Case000,start,Role 9,2012-03-20 08:31:24,2012-03-20 11:05:59
24,gen-Case000,start,Role 2,2012-03-20 12:38:27,2012-03-20 15:16:47
25,gen-Case000,start,end,2012-03-21 04:01:02,2012-03-21 06:19:40
26,gen-Case000,start,Role 6,2012-03-21 09:41:58,2012-03-21 12:40:11
27,gen-Case000,start,Role 6,2012-03-21 13:55:44,2012-03-21 16:22:01
28,gen-Case000,start,Role 6,2012-03-21 17:02:22,2012-03-21 19:51:05
29,gen-Case000,start,Role 14,2012-03-21 20:11:09,2012-03-21 23:17:25
30,gen-Case000,start,Role 10,2012-03-21 23:36:30,2012-03-22 03:19:56
31,gen-Case000,start,Role 6,2012-03-22 03:32:45,2012-03-22 07:53:46
32,gen-Case000,start,Role 3,2012-03-22 08:05:17,2012-03-22 12:40:33
33,gen-Case000,start,Role 5,2012-03-22 13:32:28,2012-03-22 16:57:02
34,gen-Case000,start,Role 1,2012-03-22 18:18:16,2012-03-22 20:50:20
35,gen-Case000,start,Role 1,2012-03-22 21:25:05,2012-03-22 23:50:58
36,gen-Case000,start,Role 1,2012-03-23 00:28:47,2012-03-23 03:04:51
37,gen-Case000,start,Role 6,2012-03-23 03:36:44,2012-03-23 06:19:51
38,gen-Case000,start,Role 6,2012-03-23 06:52:03,2012-03-23 09:39:12
39,gen-Case000,start,Role 6,2012-03-23 10:09:10,2012-03-23 13:04:16
40,gen-Case000,start,Role 6,2012-03-23 13:25:31,2012-03-23 16:42:25
41,gen-Case000,start,Role 6,2012-03-23 16:57:35,2012-03-23 20:46:23
42,gen-Case000,start,Role 1,2012-03-23 20:57:17,2012-03-24 01:21:55
43,gen-Case000,start,Role 6,2012-03-24 01:41:35,2012-03-24 05:42:30
44,gen-Case000,start,Role 1,2012-03-24 06:01:12,2012-03-24 09:20:56
45,gen-Case000,start,Role 6,2012-03-24 09:42:52,2012-03-24 13:24:19
46,gen-Case000,start,Role 2,2012-03-24 13:48:26,2012-03-24 16:52:59
47,gen-Case000,start,Role 6,2012-03-24 23:01:05,2012-03-25 01:31:39
48,gen-Case000,start,Role 1,2012-03-25 01:52:55,2012-03-25 05:38:17
49,gen-Case000,start,Role 6,2012-03-25 06:23:07,2012-03-25 09:43:50
50,gen-Case000,start,Role 1,2012-03-25 10:08:20,2012-03-25 13:05:58
51,gen-Case000,start,Role 6,2012-03-25 13:31:28,2012-03-25 16:44:47
52,gen-Case000,start,Role 6,2012-03-25 17:12:18,2012-03-25 20:09:36
53,gen-Case000,start,Role 3,2012-03-25 20:31:32,2012-03-25 23:52:10
54,gen-Case000,start,Role 3,2012-03-26 00:54:09,2012-03-26 03:56:25
55,gen-Case000,start,Role 5,2012-03-26 05:16:47,2012-03-26 07:56:00
56,gen-Case000,start,Role 3,2012-03-26 10:12:56,2012-03-26 12:31:52
57,gen-Case000,start,Role 1,2012-03-26 14:34:52,2012-03-26 16:29:48
58,gen-Case000,start,Role 1,2012-03-26 17:09:00,2012-03-26 19:28:41
59,gen-Case000,start,Role 6,2012-03-26 20:05:20,2012-03-26 22:41:04
60,gen-Case000,start,Role 3,2012-03-26 23:10:38,2012-03-27 01:53:12
61,gen-Case000,start,Role 3,2012-03-27 03:19:20,2012-03-27 05:50:24
62,gen-Case000,start,Role 4,2012-03-27 07:32:35,2012-03-27 09:59:45
63,gen-Case000,start,Role 3,2012-03-27 12:11:06,2012-03-27 15:07:15
64,gen-Case000,start,end,2012-03-27 17:21:15,2012-03-27 19:48:25
65,gen-Case000,start,Role 7,2012-03-27 23:21:25,2012-03-28 02:09:44
66,gen-Case000,start,Role 2,2012-03-29 00:08:24,2012-03-29 02:11:17
67,gen-Case000,start,end,2012-03-29 15:53:23,2012-03-29 18:26:29
68,gen-Case000,start,Role 2,2012-03-29 23:53:57,2012-03-30 03:15:21
69,gen-Case000,start,Role 7,2012-03-31 00:02:41,2012-03-31 02:19:12
70,gen-Case000,start,Role 7,2012-04-01 02:22:07,2012-04-01 04:35:51
71,gen-Case000,start,Role 3,2012-04-02 09:09:58,2012-04-02 11:34:50
72,gen-Case000,start,end,2012-04-02 15:24:18,2012-04-02 18:14:02
73,gen-Case000,start,Role 2,2012-04-02 23:12:01,2012-04-03 01:52:20
74,gen-Case000,start,Role 5,2012-04-03 18:02:33,2012-04-03 20:03:17
75,gen-Case000,start,end,2012-04-03 23:30:39,2012-04-04 01:41:14
76,gen-Case000,start,end,2012-04-04 07:00:37,2012-04-04 09:11:15
77,gen-Case000,start,Role 7,2012-04-04 13:38:05,2012-04-04 16:10:19
78,gen-Case000,start,Role 3,2012-04-05 13:08:22,2012-04-05 15:03:34
79,gen-Case000,start,Role 3,2012-04-05 17:45:34,2012-04-05 20:43:10
80,gen-Case000,start,Role 5,2012-04-06 00:29:34,2012-04-06 02:55:42
81,gen-Case000,start,Role 2,2012-04-06 06:12:30,2012-04-06 08:17:41
82,gen-Case000,start,Role 3,2012-04-06 21:32:28,2012-04-06 23:10:06
83,gen-Case000,start,Role 3,2012-04-07 01:02:58,2012-04-07 03:16:57
84,gen-Case000,start,Role 3,2012-04-07 05:38:17,2012-04-07 07:57:33
85,gen-Case000,start,Role 9,2012-04-07 09:48:05,2012-04-07 12:18:23
86,gen-Case000,start,Role 3,2012-04-07 13:19:56,2012-04-07 15:36:43
87,gen-Case000,start,Role 3,2012-04-07 17:15:37,2012-04-07 19:40:54
88,gen-Case000,start,Role 1,2012-04-07 21:11:56,2012-04-07 23:34:28
89,gen-Case000,start,Role 1,2012-04-08 00:07:35,2012-04-08 02:50:16
90,gen-Case000,start,Role 1,2012-04-08 03:24:51,2012-04-08 06:06:24
91,gen-Case000,start,Role 1,2012-04-08 06:36:45,2012-04-08 09:15:36
92,gen-Case000,start,Role 3,2012-04-08 09:48:27,2012-04-08 12:30:04
93,gen-Case000,start,Role 7,2012-04-08 14:32:24,2012-04-08 16:52:28
94,gen-Case000,start,start,2012-04-09 10:02:30,2012-04-09 12:05:20
95,gen-Case000,start,Role 6,2012-04-09 12:50:10,2012-04-09 15:47:49
96,gen-Case000,start,Role 6,2012-04-09 16:29:41,2012-04-09 19:25:40
97,gen-Case000,start,end,2012-04-09 19:42:03,2012-04-09 22:43:55
98,gen-Case000,start,Role 4,2012-04-10 00:23:02,2012-04-10 03:30:51
99,gen-Case000,start,Role 1,2012-04-10 05:30:40,2012-04-10 08:49:57
100,gen-Case000,start,Role 1,2012-04-10 09:39:38,2012-04-10 12:30:57
101,gen-Case000,start,Role 3,2012-04-10 13:18:47,2012-04-10 16:04:30
102,gen-Case000,start,Role 6,2012-04-10 18:10:15,2012-04-10 20:34:21
103,gen-Case000,start,Role 6,2012-04-10 21:25:11,2012-04-11 00:04:43
104,gen-Case000,start,Role 6,2012-04-11 00:41:23,2012-04-11 03:32:04
105,gen-Case000,start,Role 5,2012-04-11 03:51:29,2012-04-11 07:01:34
106,gen-Case000,start,end,2012-04-11 07:57:03,2012-04-11 10:23:29
107,gen-Case000,start,Role 3,2012-04-11 12:31:57,2012-04-11 15:10:33
108,gen-Case000,start,Role 2,2012-04-11 17:03:46,2012-04-11 19:23:03
109,gen-Case000,start,Role 7,2012-04-12 04:17:30,2012-04-12 06:32:59
110,gen-Case000,start,Role 3,2012-04-12 21:18:39,2012-04-12 23:48:23
111,gen-Case000,start,Role 7,2012-04-13 02:41:45,2012-04-13 05:37:55
112,gen-Case000,start,Role 2,2012-04-14 11:11:04,2012-04-14 13:22:57
113,gen-Case000,start,Role 2,2012-04-15 00:26:46,2012-04-15 02:55:10
114,gen-Case000,start,Role 2,2012-04-15 20:46:18,2012-04-15 23:16:10
115,gen-Case000,start,Role 3,2012-04-16 16:16:12,2012-04-16 18:48:50
116,gen-Case000,start,Role 7,2012-04-16 21:48:09,2012-04-17 00:21:24
117,gen-Case000,start,Role 5,2012-04-18 05:17:32,2012-04-18 07:27:26
118,gen-Case000,start,Role 3,2012-04-18 10:27:38,2012-04-18 12:43:18
119,gen-Case000,start,Role 9,2012-04-18 16:11:34,2012-04-18 17:52:34
120,gen-Case000,start,end,2012-04-18 19:10:30,2012-04-18 21:05:23
121,gen-Case000,start,Role 3,2012-04-18 23:46:21,2012-04-19 02:25:49
122,gen-Case000,start,Role 2,2012-04-19 04:26:27,2012-04-19 06:54:45
123,gen-Case000,start,Role 7,2012-04-19 18:34:08,2012-04-19 20:46:32
124,gen-Case000,start,Role 2,2012-04-20 15:36:02,2012-04-20 17:58:37
125,gen-Case000,start,Role 2,2012-04-21 08:39:04,2012-04-21 11:21:26
126,gen-Case000,start,Role 7,2012-04-22 05:06:00,2012-04-22 07:41:57
127,gen-Case000,start,Role 2,2012-04-23 11:50:28,2012-04-23 14:15:40
128,gen-Case000,start,Role 2,2012-04-24 06:39:07,2012-04-24 09:10:27
129,gen-Case000,start,Role 2,2012-04-25 04:12:19,2012-04-25 06:45:57
130,gen-Case000,start,Role 2,2012-04-25 23:46:06,2012-04-26 02:17:17
131,gen-Case000,start,Role 6,2012-04-26 18:58:53,2012-04-26 21:27:41
132,gen-Case000,start,Role 1,2012-04-26 22:33:30,2012-04-27 01:17:31
133,gen-Case000,start,Role 4,2012-04-27 02:08:20,2012-04-27 04:46:23
134,gen-Case000,start,Role 2,2012-04-27 06:42:29,2012-04-27 09:18:21
135,gen-Case000,start,Role 3,2012-04-27 20:17:04,2012-04-27 22:28:14
136,gen-Case000,start,Role 1,2012-04-28 00:58:02,2012-04-28 03:49:56
137,gen-Case000,start,Role 3,2012-04-28 04:52:27,2012-04-28 07:32:01
138,gen-Case000,start,Role 6,2012-04-28 09:50:32,2012-04-28 12:07:13
139,gen-Case000,start,Role 1,2012-04-28 12:41:52,2012-04-28 15:07:21
140,gen-Case000,start,Role 3,2012-04-28 15:44:02,2012-04-28 18:35:18
141,gen-Case000,start,Role 3,2012-04-28 20:16:34,2012-04-28 22:37:11
142,gen-Case000,start,Role 1,2012-04-29 00:04:36,2012-04-29 02:33:29
143,gen-Case000,start,Role 3,2012-04-29 03:09:19,2012-04-29 06:05:25
144,gen-Case000,start,Role 3,2012-04-29 08:09:18,2012-04-29 10:27:05
145,gen-Case000,start,Role 3,2012-04-29 12:04:30,2012-04-29 14:25:53
146,gen-Case000,start,Role 3,2012-04-29 16:26:40,2012-04-29 18:47:48
147,gen-Case000,start,Role 7,2012-04-29 20:54:58,2012-04-29 23:14:18
148,gen-Case000,start,Role 3,2012-04-30 15:33:52,2012-04-30 17:39:43
149,gen-Case000,start,Role 3,2012-04-30 19:34:08,2012-04-30 22:15:51
150,gen-Case000,start,Role 3,2012-05-01 01:08:10,2012-05-01 03:29:59
151,gen-Case000,start,Role 5,2012-05-01 05:35:50,2012-05-01 07:49:33
152,gen-Case000,start,Role 3,2012-05-01 10:22:52,2012-05-01 12:14:34
153,gen-Case000,start,Role 3,2012-05-01 14:41:17,2012-05-01 16:22:52
154,gen-Case000,start,Role 1,2012-05-01 18:21:31,2012-05-01 20:22:33
155,gen-Case000,start,Role 1,2012-05-01 20:58:31,2012-05-01 23:34:35
156,gen-Case000,start,Role 5,2012-05-02 00:08:13,2012-05-02 02:57:08
157,gen-Case000,start,Role 3,2012-05-02 05:28:50,2012-05-02 07:20:57
158,gen-Case000,start,Role 1,2012-05-02 09:39:07,2012-05-02 11:18:52
159,gen-Case000,start,Role 1,2012-05-02 12:04:57,2012-05-02 14:25:39
160,gen-Case000,start,Role 1,2012-05-02 15:05:29,2012-05-02 17:42:07
161,gen-Case000,start,Role 3,2012-05-02 18:10:39,2012-05-02 21:04:20
162,gen-Case000,start,Role 3,2012-05-02 22:50:47,2012-05-03 01:09:03
163,gen-Case000,start,Role 6,2012-05-03 03:10:29,2012-05-03 05:33:21
164,gen-Case000,start,Role 3,2012-05-03 06:21:04,2012-05-03 08:55:06
165,gen-Case000,start,Role 1,2012-05-03 10:37:07,2012-05-03 13:06:34
166,gen-Case000,start,Role 6,2012-05-03 13:32:49,2012-05-03 16:18:55
167,gen-Case000,start,Role 3,2012-05-03 16:52:01,2012-05-03 19:29:20
168,gen-Case000,start,Role 3,2012-05-03 20:42:39,2012-05-03 23:27:25
169,gen-Case000,start,Role 6,2012-05-04 00:56:19,2012-05-04 03:23:57
170,gen-Case000,start,Role 1,2012-05-04 04:01:07,2012-05-04 06:48:17
171,gen-Case000,start,Role 3,2012-05-04 07:16:45,2012-05-04 10:31:52
172,gen-Case000,start,Role 1,2012-05-04 11:55:24,2012-05-04 14:16:56
173,gen-Case000,start,Role 1,2012-05-04 14:44:55,2012-05-04 17:38:52
0,gen-Case001,Turning & Milling,Role 1,2012-03-13 00:00:00,2012-03-13 04:39:01
1,gen-Case001,Turning & Milling Q.C.,Role 3,2012-03-13 04:51:24,2012-03-13 09:51:00
2,gen-Case001,Lapping,Role 1,2012-03-13 11:14:33,2012-03-13 13:05:53
3,gen-Case001,start,Role 1,2012-03-13 14:22:42,2012-03-13 16:05:24
4,gen-Case001,start,Role 1,2012-03-13 16:16:03,2012-03-13 19:09:04
5,gen-Case001,start,Role 1,2012-03-13 19:25:14,2012-03-13 22:17:49
6,gen-Case001,start,Role 1,2012-03-13 22:35:03,2012-03-14 01:18:07
7,gen-Case001,start,Role 1,2012-03-14 01:40:17,2012-03-14 04:14:11
8,gen-Case001,start,Role 3,2012-03-14 04:48:04,2012-03-14 07:34:22
9,gen-Case001,start,Role 1,2012-03-14 09:25:08,2012-03-14 11:46:57
10,gen-Case001,start,Role 1,2012-03-14 12:21:20,2012-03-14 15:11:23
11,gen-Case001,start,Role 3,2012-03-14 15:51:41,2012-03-14 18:33:43
12,gen-Case001,start,Role 3,2012-03-14 20:23:28,2012-03-14 22:42:15
13,gen-Case001,start,Role 3,2012-03-15 00:27:34,2012-03-15 02:50:50
14,gen-Case001,start,Role 3,2012-03-15 05:08:35,2012-03-15 07:29:59
15,gen-Case001,start,Role 3,2012-03-15 09:35:00,2012-03-15 11:54:33
16,gen-Case001,start,Role 3,2012-03-15 13:46:34,2012-03-15 16:05:47
17,gen-Case001,start,Role 2,2012-03-15 17:59:59,2012-03-15 20:18:44
18,gen-Case001,start,Role 2,2012-03-16 05:47:48,2012-03-16 07:59:55
19,gen-Case001,start,Role 3,2012-03-16 17:57:49,2012-03-16 20:27:10
20,gen-Case001,start,Role 1,2012-03-16 23:04:03,2012-03-17 01:47:36
21,gen-Case001,start,Role 2,2012-03-17 02:40:56,2012-03-17 05:14:23
22,gen-Case001,start,Role 7,2012-03-17 15:37:35,2012-03-17 17:43:11
23,gen-Case001,start,Role 2,2012-03-18 10:30:04,2012-03-18 12:46:02
24,gen-Case001,start,Role 2,2012-03-19 04:05:09,2012-03-19 06:42:17
25,gen-Case001,start,Role 2,2012-03-20 02:14:53,2012-03-20 04:48:50
26,gen-Case001,start,Role 2,2012-03-20 20:15:40,2012-03-20 22:48:26
27,gen-Case001,start,Role 2,2012-03-21 15:00:11,2012-03-21 17:29:40
28,gen-Case001,start,Role 2,2012-03-22 09:52:06,2012-03-22 12:25:24
29,gen-Case001,start,Role 7,2012-03-23 04:54:19,2012-03-23 07:27:55
30,gen-Case001,start,Role 2,2012-03-24 12:28:58,2012-03-24 14:54:46
31,gen-Case001,start,Role 14,2012-03-25 07:19:33,2012-03-25 09:54:57
32,gen-Case001,start,Role 14,2012-03-25 11:26:48,2012-03-25 14:11:51
33,gen-Case001,start,Role 10,2012-03-25 14:56:42,2012-03-25 17:30:06
34,gen-Case001,start,Role 6,2012-03-25 17:49:56,2012-03-25 20:34:35
35,gen-Case001,start,Role 6,2012-03-25 20:47:36,2012-03-26 00:23:27
36,gen-Case001,start,Role 1,2012-03-26 00:35:44,2012-03-26 04:53:32
37,gen-Case001,start,Role 3,2012-03-26 05:13:02,2012-03-26 09:13:21
38,gen-Case001,start,Role 6,2012-03-26 10:17:00,2012-03-26 13:03:34
39,gen-Case001,start,Role 6,2012-03-26 13:25:58,2012-03-26 16:38:14
40,gen-Case001,start,Role 1,2012-03-26 17:02:55,2012-03-26 20:28:31
41,gen-Case001,start,Role 7,2012-03-26 20:55:53,2012-03-27 00:11:46
42,gen-Case001,start,Role 3,2012-03-27 10:26:22,2012-03-27 12:36:03
43,gen-Case001,start,Role 11,2012-03-27 13:57:37,2012-03-27 17:08:49
44,gen-Case001,start,Role 3,2012-03-27 21:20:59,2012-03-28 00:27:57
45,gen-Case001,start,Role 2,2012-03-28 03:22:00,2012-03-28 05:35:37
