,caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
255,Case110,Round Grinding,ID4445,2012-03-29 14:50:00,2012-03-29 13:30:00,Role 2,15,7
256,Case110,Round Grinding,ID4872,2012-03-29 17:58:00,2012-03-29 14:59:00,Role 2,15,7
257,Case110,Flat Grinding,ID0998,2012-03-29 16:20:00,2012-03-29 16:19:00,Role 7,5,12
258,Case110,Lapping,ID0998,2012-03-29 17:36:00,2012-03-29 16:21:00,Role 7,7,12
259,Case110,Final Inspection Q.C.,ID4618,2012-03-29 18:29:00,2012-03-29 17:20:00,Role 3,3,8
260,Case110,Round Grinding,ID4445,2012-03-29 23:43:00,2012-03-29 18:39:00,Role 2,15,7
261,Case110,Round Grinding,ID4528,2012-03-30 01:53:00,2012-03-29 23:59:00,Role 2,15,7
262,Case110,Packing,ID4491,2012-03-30 09:00:00,2012-03-30 08:00:00,Role 5,12,10
263,Case110,Final Inspection Q.C.,ID4618,2012-03-30 18:28:00,2012-03-30 15:21:00,Role 3,3,8
264,Case111,Turning,ID4932,2012-03-13 07:13:00,2012-03-13 04:10:00,Role 1,20,1
265,Case111,Turning,ID4932,2012-03-13 13:39:00,2012-03-13 07:13:00,Role 1,20,1
266,Case111,Turning,ID4167,2012-03-13 23:10:00,2012-03-13 14:10:00,Role 1,20,1
267,Case111,Turning,ID4429,2012-03-14 02:42:00,2012-03-13 23:14:00,Role 1,20,1
268,Case111,Turning,ID4932,2012-03-14 13:45:00,2012-03-14 02:44:00,Role 1,20,1
269,Case111,Turning,ID4167,2012-03-14 17:59:00,2012-03-14 13:58:00,Role 1,20,1
270,Case111,Turning Q.C.,ID4493,2012-03-14 22:05:00,2012-03-14 20:50:00,Role 3,23,8
271,Case111,Turning & Milling,ID4932,2012-03-23 00:50:00,2012-03-22 18:14:00,Role 1,21,1
272,Case111,Turning & Milling,ID4167,2012-03-23 14:00:00,2012-03-23 03:00:00,Role 1,21,1
273,Case111,Turning & Milling,ID4794,2012-03-23 19:41:00,2012-03-23 14:00:00,Role 1,21,1
274,Case111,Turning,ID4794,2012-03-23 19:41:00,2012-03-23 14:09:00,Role 1,20,1
275,Case111,Turning,ID4932,2012-03-24 22:53:00,2012-03-24 13:31:00,Role 1,20,1
276,Case111,Turning & Milling,ID4932,2012-03-24 22:52:00,2012-03-24 20:51:00,Role 1,21,1
277,Case111,Turning & Milling,ID4794,2012-03-25 14:45:00,2012-03-25 06:52:00,Role 1,21,1
278,Case111,Turning & Milling,ID4167,2012-03-25 23:32:00,2012-03-25 15:06:00,Role 1,21,1
279,Case111,Turning & Milling,ID4932,2012-03-26 14:43:00,2012-03-26 03:54:00,Role 1,21,1
280,Case111,Turning & Milling Q.C.,ID4493,2012-03-26 17:22:00,2012-03-26 15:21:00,Role 3,22,8
281,Case111,Laser Marking,ID0998,2012-03-27 00:00:00,2012-03-26 23:42:00,Role 7,8,12
282,Case111,Laser Marking,ID4882,2012-03-27 01:43:00,2012-03-27 00:02:00,Role 7,8,12
283,Case111,Turning & Milling,ID4167,2012-03-27 15:52:00,2012-03-27 08:51:00,Role 1,21,1
284,Case111,Turning & Milling Q.C.,ID4493,2012-03-27 15:35:00,2012-03-27 15:00:00,Role 3,22,8
285,Case111,Turning & Milling Q.C.,ID4493,2012-03-27 18:59:00,2012-03-27 15:00:00,Role 3,22,8
286,Case111,Turning & Milling,ID4167,2012-03-28 14:56:00,2012-03-27 18:56:00,Role 1,21,1
287,Case111,Laser Marking,ID0998,2012-03-27 21:26:00,2012-03-27 19:10:00,Role 7,8,12
288,Case112,Turning & Milling,ID4641,2012-03-08 13:51:00,2012-03-08 13:13:00,Role 1,21,1
289,Case112,Turning & Milling,ID3846,2012-03-14 00:48:00,2012-03-13 21:01:00,Role 1,21,1
290,Case112,Turning & Milling,ID4132,2012-03-14 06:10:00,2012-03-14 04:28:00,Role 1,21,1
291,Case112,Turning & Milling Q.C.,ID4287,2012-03-14 15:40:00,2012-03-14 14:00:00,Role 3,22,8
292,Case112,Turning & Milling,ID3846,2012-03-14 16:02:00,2012-03-14 15:15:00,Role 1,21,1
293,Case112,Turning & Milling,ID3846,2012-03-14 20:21:00,2012-03-14 16:02:00,Role 1,21,1
294,Case112,Turning & Milling,ID4132,2012-03-15 00:51:00,2012-03-14 23:10:00,Role 1,21,1
295,Case112,Turning & Milling,ID4794,2012-03-15 13:48:00,2012-03-15 03:43:00,Role 1,21,1
296,Case112,Turning & Milling,ID3846,2012-03-15 16:43:00,2012-03-15 15:22:00,Role 1,21,1
297,Case112,Turning & Milling,ID3846,2012-03-16 00:22:00,2012-03-15 16:44:00,Role 1,21,1
298,Case112,Turning & Milling,ID4794,2012-03-16 13:47:00,2012-03-16 04:04:00,Role 1,21,1
299,Case112,Turning & Milling,ID4641,2012-03-18 13:50:00,2012-03-18 10:18:00,Role 1,21,1
300,Case112,Turning & Milling Q.C.,ID4287,2012-03-18 19:33:00,2012-03-18 19:00:00,Role 3,22,8
301,Case112,Turning & Milling Q.C.,ID4287,2012-03-18 19:33:00,2012-03-18 19:00:00,Role 3,22,8
302,Case112,Laser Marking,ID4718,2012-03-18 21:55:00,2012-03-18 19:42:00,Role 1,8,1
303,Case112,Lapping,ID0998,2012-03-19 01:10:00,2012-03-18 22:43:00,Role 7,7,12
304,Case112,Turning & Milling,ID4641,2012-03-19 07:19:00,2012-03-19 04:38:00,Role 1,21,1
305,Case112,Turning & Milling,ID4641,2012-03-19 10:10:00,2012-03-19 07:19:00,Role 1,21,1
306,Case112,Turning & Milling,ID4529,2012-03-19 13:46:00,2012-03-19 10:12:00,Role 1,21,1
307,Case112,Turning & Milling,ID4718,2012-03-19 23:39:00,2012-03-19 14:26:00,Role 1,21,1
308,Case112,Turning & Milling,ID4641,2012-03-20 13:48:00,2012-03-20 04:18:00,Role 1,21,1
309,Case112,Turning & Milling,ID3846,2012-03-21 00:52:00,2012-03-20 14:20:00,Role 1,21,1
310,Case112,Final Inspection Q.C.,ID4287,2012-03-20 20:30:00,2012-03-20 18:30:00,Role 3,3,8
311,Case112,Final Inspection Q.C.,ID4287,2012-03-20 23:33:00,2012-03-20 23:00:00,Role 3,3,8
312,Case112,Turning & Milling,ID4641,2012-03-21 10:29:00,2012-03-21 04:30:00,Role 1,21,1
313,Case112,Packing,ID4820,2012-03-21 08:00:00,2012-03-21 07:00:00,Role 5,12,10
314,Case112,Packing,ID4820,2012-03-21 08:00:00,2012-03-21 07:00:00,Role 5,12,10
315,Case112,Turning & Milling Q.C.,ID4287,2012-03-21 17:00:00,2012-03-21 15:31:00,Role 3,22,8
316,Case112,Laser Marking,ID4718,2012-03-21 19:32:00,2012-03-21 17:01:00,Role 1,8,1
317,Case112,Turning & Milling,ID4132,2012-03-22 00:43:00,2012-03-21 22:31:00,Role 1,21,1
318,Case112,Turning & Milling,ID4641,2012-03-22 12:32:00,2012-03-22 03:29:00,Role 1,21,1
319,Case112,Grinding Rework,ID4882,2012-03-22 15:42:00,2012-03-22 14:42:00,Role 7,6,12
320,Case112,Grinding Rework,ID4882,2012-03-22 19:22:00,2012-03-22 16:02:00,Role 7,6,12
321,Case112,Lapping,ID4718,2012-03-22 21:33:00,2012-03-22 17:00:00,Role 1,7,1
322,Case112,Final Inspection Q.C.,ID4287,2012-03-26 00:03:00,2012-03-25 17:49:00,Role 3,3,8
323,Case112,Packing,ID4820,2012-03-29 09:00:00,2012-03-29 08:00:00,Role 5,12,10
324,Case112,Final Inspection Q.C.,ID4287,2012-03-29 17:34:00,2012-03-29 17:00:00,Role 3,3,8
325,Case113,SETUP     Turning & Milling,ID4932,2012-03-15 13:49:00,2012-03-15 10:09:00,Role 1,16,1
326,Case113,Turning & Milling,ID4529,2012-03-15 22:56:00,2012-03-15 14:06:00,Role 1,21,1
327,Case113,Turning & Milling Q.C.,ID4493,2012-03-16 18:04:00,2012-03-16 14:03:00,Role 3,22,8
328,Case113,Laser Marking,ID0998,2012-03-16 18:39:00,2012-03-16 18:15:00,Role 7,8,12
329,Case114,Turning & Milling,ID4794,2012-02-29 13:53:00,2012-02-29 09:03:00,Role 1,21,1
330,Case114,Turning & Milling Q.C.,ID4618,2012-02-29 15:19:00,2012-02-29 13:56:00,Role 3,22,8
331,Case114,Turning & Milling,ID4718,2012-02-29 15:01:00,2012-02-29 14:10:00,Role 1,21,1
332,Case114,Turning & Milling,ID4794,2012-03-01 10:48:00,2012-03-01 03:16:00,Role 1,21,1
333,Case114,Turning & Milling Q.C.,ID4618,2012-03-05 08:15:00,2012-03-05 07:00:00,Role 3,22,8
334,Case114,Turning & Milling Q.C.,ID4618,2012-03-06 00:41:00,2012-03-06 00:40:00,Role 3,22,8
335,Case114,Turning & Milling Q.C.,ID4618,2012-03-07 15:04:00,2012-03-07 14:56:00,Role 3,22,8
336,Case115,Turning & Milling,ID4932,2012-03-05 23:01:00,2012-03-05 16:41:00,Role 1,21,1
337,Case115,Turning & Milling,ID4529,2012-03-06 13:29:00,2012-03-06 07:05:00,Role 1,21,1
338,Case115,Turning & Milling,ID4932,2012-03-06 15:35:00,2012-03-06 13:59:00,Role 1,21,1
339,Case115,Turning & Milling,ID4932,2012-03-06 16:48:00,2012-03-06 15:35:00,Role 1,21,1
340,Case115,Turning & Milling,ID4932,2012-03-06 20:48:00,2012-03-06 16:49:00,Role 1,21,1
341,Case115,Turning & Milling Q.C.,ID4287,2012-03-06 19:00:00,2012-03-06 17:30:00,Role 3,22,8
342,Case115,Turning & Milling Q.C.,ID4287,2012-03-06 19:50:00,2012-03-06 19:00:00,Role 3,22,8
343,Case115,Flat Grinding,ID4882,2012-03-08 22:52:00,2012-03-08 21:46:00,Role 7,5,12
344,Case115,Flat Grinding,ID4882,2012-03-09 08:15:00,2012-03-09 07:00:00,Role 7,5,12
345,Case115,Flat Grinding,ID4882,2012-03-09 17:17:00,2012-03-09 16:05:00,Role 7,5,12
346,Case115,Turning & Milling Q.C.,ID4287,2012-03-11 15:00:00,2012-03-11 14:00:00,Role 3,22,8
347,Case115,Lapping,ID4882,2012-03-11 18:14:00,2012-03-11 16:46:00,Role 7,7,12
348,Case115,Round Grinding,ID4385,2012-03-12 05:49:00,2012-03-12 03:41:00,Role 2,15,7
349,Case115,Round Grinding,ID4385,2012-03-12 06:50:00,2012-03-12 05:50:00,Role 2,15,7
350,Case115,Round Grinding,ID0420,2012-03-12 14:00:00,2012-03-12 06:51:00,Role 2,15,7
351,Case115,Round Grinding,ID4287,2012-03-12 14:51:00,2012-03-12 14:00:00,Role 3,15,8
352,Case115,Round Grinding,ID4355,2012-03-12 22:45:00,2012-03-12 14:00:00,Role 2,15,7
353,Case115,Round Grinding,ID4385,2012-03-13 00:05:00,2012-03-12 23:07:00,Role 2,15,7
354,Case115,Round Grinding,ID4385,2012-03-13 01:16:00,2012-03-13 00:06:00,Role 2,15,7
355,Case115,Round Grinding,ID4287,2012-03-21 19:40:00,2012-03-21 17:57:00,Role 3,15,8
356,Case115,Laser Marking,ID4718,2012-03-21 21:24:00,2012-03-21 19:41:00,Role 1,8,1
357,Case115,Final Inspection Q.C.,ID4287,2012-03-25 18:00:00,2012-03-25 17:00:00,Role 3,3,8
358,Case115,Packing,ID4820,2012-03-26 09:00:00,2012-03-26 08:00:00,Role 5,12,10
359,Case116,Round Grinding,ID4528,2012-02-22 18:29:00,2012-02-22 13:50:00,Role 2,15,7
360,Case116,Round Grinding,ID4528,2012-02-22 23:37:00,2012-02-22 18:29:00,Role 2,15,7
361,Case116,Round Grinding,ID4872,2012-02-23 02:38:00,2012-02-22 23:39:00,Role 2,15,7
362,Case116,Packing,ID4820,2012-02-23 08:00:00,2012-02-23 07:00:00,Role 5,12,10
363,Case116,Round Grinding,ID4528,2012-02-23 16:04:00,2012-02-23 14:01:00,Role 2,15,7
364,Case116,Final Inspection Q.C.,ID4163,2012-02-23 15:40:00,2012-02-23 14:40:00,Role 3,3,8
365,Case116,Round Grinding,ID4528,2012-02-23 22:47:00,2012-02-23 16:05:00,Role 2,15,7
366,Case116,Round Grinding,ID4528,2012-02-27 06:51:00,2012-02-26 22:49:00,Role 2,15,7
367,Case116,Round Grinding,ID4528,2012-02-28 06:29:00,2012-02-27 23:00:00,Role 2,15,7
368,Case116,Round Grinding,ID4528,2012-02-29 00:06:00,2012-02-28 22:45:00,Role 2,15,7
369,Case116,Packing,ID4820,2012-02-29 08:00:00,2012-02-29 07:00:00,Role 5,12,10
370,Case116,Final Inspection Q.C.,ID4287,2012-02-29 14:59:00,2012-02-29 14:00:00,Role 3,3,8
371,Case117,Packing,ID4820,2012-02-23 08:00:00,2012-02-23 07:00:00,Role 5,12,10
372,Case117,Packing,ID4820,2012-02-23 08:00:00,2012-02-23 07:00:00,Role 5,12,10
373,Case117,Final Inspection,ID4493,2012-02-23 18:01:00,2012-02-23 16:46:00,Role 3,2,8
374,Case118,Turning & Milling,ID4429,2012-03-25 09:15:00,2012-03-25 08:00:00,Role 1,21,1
375,Case118,Turning & Milling,ID4794,2012-03-29 06:11:00,2012-03-29 04:10:00,Role 1,21,1
376,Case118,Turning & Milling,ID4794,2012-03-29 09:29:00,2012-03-29 06:12:00,Role 1,21,1
377,Case118,Turning & Milling Q.C.,ID4287,2012-03-30 19:41:00,2012-03-30 18:18:00,Role 3,22,8
378,Case119,Turning & Milling,ID4132,2012-03-20 22:57:00,2012-03-20 14:12:00,Role 1,21,1
379,Case119,Turning & Milling,ID4132,2012-03-21 22:30:00,2012-03-21 21:35:00,Role 1,21,1
380,Case119,Turning & Milling,ID4132,2012-03-23 00:48:00,2012-03-22 14:18:00,Role 1,21,1
381,Case119,Turning & Milling,ID4641,2012-03-23 13:51:00,2012-03-23 08:16:00,Role 1,21,1
382,Case119,Turning & Milling,ID4132,2012-03-26 01:45:00,2012-03-25 15:19:00,Role 1,21,1
383,Case119,Turning & Milling,ID4132,2012-03-27 02:00:00,2012-03-26 16:30:00,Role 1,21,1
384,Case119,Turning & Milling,ID4132,2012-03-28 01:47:00,2012-03-27 16:17:00,Role 1,21,1
385,Case119,Turning & Milling,ID4794,2012-03-28 12:21:00,2012-03-28 05:36:00,Role 1,21,1
386,Case119,Turning & Milling,ID4132,2012-03-29 01:37:00,2012-03-28 15:20:00,Role 1,21,1
387,Case119,Turning & Milling,ID4794,2012-03-29 14:42:00,2012-03-29 05:14:00,Role 1,21,1
388,Case119,Turning & Milling,ID4132,2012-03-30 01:18:00,2012-03-29 15:18:00,Role 1,21,1
389,Case12,Turning,ID4641,2012-01-26 14:00:00,2012-01-26 09:38:00,Role 1,20,1
390,Case12,Turning,ID4132,2012-01-26 17:09:00,2012-01-26 15:17:00,Role 1,20,1
391,Case12,Turning Q.C.,ID4618,2012-01-26 18:57:00,2012-01-26 18:11:00,Role 3,23,8
392,Case12,Turning,ID4132,2012-01-27 03:29:00,2012-01-26 19:00:00,Role 1,20,1
393,Case12,Turning,ID4641,2012-01-27 13:18:00,2012-01-27 03:31:00,Role 1,20,1
394,Case12,Turning,ID3846,2012-01-27 19:51:00,2012-01-27 14:04:00,Role 1,20,1
395,Case12,Turning,ID4641,2012-01-29 22:58:00,2012-01-29 16:06:00,Role 1,20,1
396,Case12,Turning,ID3846,2012-01-30 04:59:00,2012-01-29 23:11:00,Role 1,20,1
397,Case12,Turning,ID3846,2012-01-30 06:45:00,2012-01-30 05:00:00,Role 1,20,1
398,Case12,Turning,ID4641,2012-01-30 16:41:00,2012-01-30 13:57:00,Role 1,20,1
399,Case12,Turning Q.C.,ID4618,2012-01-30 18:44:00,2012-01-30 17:29:00,Role 3,23,8
400,Case12,Turning & Milling,ID0937,2012-02-05 08:15:00,2012-02-05 07:00:00,Role 9,21,14
401,Case12,Lapping,ID0998,2012-02-05 23:00:00,2012-02-05 21:00:00,Role 7,7,12
402,Case12,Flat Grinding,ID4882,2012-02-06 08:15:00,2012-02-06 07:00:00,Role 7,5,12
403,Case12,Flat Grinding,ID4882,2012-02-06 19:40:00,2012-02-06 16:53:00,Role 7,5,12
404,Case12,Laser Marking,ID0998,2012-02-06 20:47:00,2012-02-06 19:47:00,Role 7,8,12
405,Case12,Flat Grinding,ID4882,2012-02-07 08:15:00,2012-02-07 07:00:00,Role 7,5,12
406,Case12,Flat Grinding,ID4882,2012-02-07 08:15:00,2012-02-07 07:00:00,Role 7,5,12
407,Case12,Final Inspection Q.C.,ID4618,2012-02-07 23:05:00,2012-02-07 20:42:00,Role 3,3,8
408,Case12,Laser Marking,ID0998,2012-02-07 23:38:00,2012-02-07 20:48:00,Role 7,8,12
409,Case12,Flat Grinding,ID4882,2012-02-07 20:52:00,2012-02-07 20:51:00,Role 7,5,12
410,Case12,Flat Grinding,ID4882,2012-02-07 22:43:00,2012-02-07 20:52:00,Role 7,5,12
411,Case12,Final Inspection Q.C.,ID4618,2012-02-14 00:50:00,2012-02-13 22:50:00,Role 3,3,8
412,Case12,Final Inspection Q.C.,ID4618,2012-02-14 19:39:00,2012-02-14 17:56:00,Role 3,3,8
413,Case12,Final Inspection Q.C.,ID4618,2012-02-16 22:33:00,2012-02-16 22:32:00,Role 3,3,8
414,Case12,Packing,ID4820,2012-02-17 08:00:00,2012-02-17 07:00:00,Role 5,12,10
415,Case120,Turning & Milling,ID4529,2012-02-26 23:08:00,2012-02-26 18:19:00,Role 1,21,1
416,Case120,Turning & Milling,ID4429,2012-02-27 06:26:00,2012-02-26 23:18:00,Role 1,21,1
417,Case120,Turning & Milling,ID4794,2012-02-27 13:55:00,2012-02-27 07:38:00,Role 1,21,1
418,Case120,Turning & Milling Q.C.,ID4493,2012-03-08 16:37:00,2012-03-08 15:35:00,Role 3,22,8
419,Case120,Laser Marking,ID0998,2012-03-08 21:41:00,2012-03-08 20:32:00,Role 7,8,12
420,Case120,Lapping,ID0998,2012-03-14 00:11:00,2012-03-13 22:52:00,Role 7,7,12
421,Case120,Round Grinding,ID4872,2012-03-14 17:26:00,2012-03-14 14:00:00,Role 2,15,7
422,Case120,Round Grinding,ID4872,2012-03-14 19:06:00,2012-03-14 17:26:00,Role 2,15,7
423,Case120,Round Grinding,ID4355,2012-03-14 22:53:00,2012-03-14 19:22:00,Role 2,15,7
424,Case120,Round Grinding,ID4355,2012-03-14 23:02:00,2012-03-14 22:54:00,Role 2,15,7
425,Case120,Round Grinding,ID4385,2012-03-15 02:16:00,2012-03-14 23:31:00,Role 2,15,7
426,Case120,Final Inspection Q.C.,ID4493,2012-03-15 16:11:00,2012-03-15 14:56:00,Role 3,3,8
427,Case121,Turning & Milling,ID4529,2012-03-06 06:59:00,2012-03-06 05:00:00,Role 1,21,1
428,Case121,Turning & Milling,ID4529,2012-03-06 10:00:00,2012-03-06 06:59:00,Role 1,21,1
429,Case121,Turning Q.C.,ID0937,2012-03-06 08:15:00,2012-03-06 07:00:00,Role 9,23,14
430,Case121,Turning & Milling,ID4429,2012-03-06 17:23:00,2012-03-06 13:57:00,Role 1,21,1
431,Case121,Turning Q.C.,ID4493,2012-03-06 15:17:00,2012-03-06 14:17:00,Role 3,23,8
432,Case121,Turning & Milling,ID0997,2012-03-14 19:34:00,2012-03-14 18:17:00,Role 1,21,1
433,Case121,Turning & Milling,ID4529,2012-03-14 22:11:00,2012-03-14 18:19:00,Role 1,21,1
434,Case121,Turning & Milling,ID4932,2012-03-15 04:55:00,2012-03-15 02:56:00,Role 1,21,1
435,Case121,Turning & Milling,ID4932,2012-03-15 06:32:00,2012-03-15 04:56:00,Role 1,21,1
436,Case121,Turning & Milling Q.C.,ID4493,2012-03-15 16:38:00,2012-03-15 16:00:00,Role 3,22,8
437,Case121,Laser Marking,ID0998,2012-03-16 18:39:00,2012-03-16 18:15:00,Role 7,8,12
438,Case121,Flat Grinding,ID0998,2012-03-18 16:52:00,2012-03-18 15:19:00,Role 7,5,12
439,Case121,Lapping,ID0998,2012-03-18 18:43:00,2012-03-18 16:52:00,Role 7,7,12
440,Case121,Round Grinding,ID4385,2012-03-19 17:00:00,2012-03-19 15:03:00,Role 2,15,7
441,Case121,Round Grinding,ID4385,2012-03-19 20:19:00,2012-03-19 17:02:00,Role 2,15,7
442,Case121,Round Grinding,ID4493,2012-03-21 17:32:00,2012-03-21 15:31:00,Role 3,15,8
443,Case121,Lapping,ID0998,2012-03-27 21:26:00,2012-03-27 18:45:00,Role 7,7,12
444,Case121,Round Grinding,ID0420,2012-03-28 14:40:00,2012-03-28 14:00:00,Role 2,15,7
445,Case121,Round Grinding,ID4445,2012-03-28 21:03:00,2012-03-28 15:00:00,Role 2,15,7
446,Case122,Turning & Milling,ID4429,2012-03-04 19:57:00,2012-03-04 17:14:00,Role 1,21,1
447,Case122,Turning & Milling,ID4429,2012-03-05 00:59:00,2012-03-04 19:58:00,Role 1,21,1
448,Case122,Turning & Milling,ID4429,2012-03-05 19:14:00,2012-03-05 13:53:00,Role 1,21,1
449,Case122,Turning & Milling,ID4429,2012-03-05 22:56:00,2012-03-05 19:15:00,Role 1,21,1
450,Case122,Turning & Milling Q.C.,ID4163,2012-03-05 21:50:00,2012-03-05 20:20:00,Role 3,22,8
451,Case122,Turning & Milling Q.C.,ID4493,2012-03-07 15:39:00,2012-03-07 14:39:00,Role 3,22,8
452,Case122,Laser Marking,ID0998,2012-03-07 17:23:00,2012-03-07 16:08:00,Role 7,8,12
453,Case122,Flat Grinding,ID4882,2012-03-07 19:14:00,2012-03-07 17:59:00,Role 7,5,12
454,Case122,Lapping,ID0998,2012-03-07 23:12:00,2012-03-07 22:06:00,Role 7,7,12
455,Case122,Round Grinding,ID4445,2012-03-08 05:36:00,2012-03-08 03:11:00,Role 2,15,7
456,Case122,Round Grinding,ID4445,2012-03-08 09:21:00,2012-03-08 05:36:00,Role 2,15,7
457,Case122,Round Grinding,ID4287,2012-03-13 19:50:00,2012-03-13 16:00:00,Role 3,15,8
458,Case122,Round Grinding,ID4287,2012-03-13 21:44:00,2012-03-13 21:00:00,Role 3,15,8
459,Case122,Lapping,ID4882,2012-03-21 08:15:00,2012-03-21 07:00:00,Role 7,7,12
460,Case122,Lapping,ID0998,2012-03-21 17:10:00,2012-03-21 15:25:00,Role 7,7,12
461,Case122,Round Grinding,ID4385,2012-03-21 22:46:00,2012-03-21 20:52:00,Role 2,15,7
462,Case122,Round Grinding,ID4355,2012-03-22 00:55:00,2012-03-21 23:20:00,Role 2,15,7
463,Case122,Round Grinding,ID4355,2012-03-22 04:55:00,2012-03-22 00:56:00,Role 2,15,7
464,Case122,Final Inspection Q.C.,ID4163,2012-03-23 19:51:00,2012-03-23 17:30:00,Role 3,3,8
465,Case122,Final Inspection Q.C.,ID4163,2012-03-25 16:40:00,2012-03-25 15:00:00,Role 3,3,8
466,Case122,Laser Marking,ID0998,2012-03-25 18:10:00,2012-03-25 16:40:00,Role 7,8,12
467,Case122,Grinding Rework,ID4528,2012-03-26 05:55:00,2012-03-26 04:08:00,Role 2,6,7
468,Case122,Final Inspection Q.C.,ID4163,2012-03-26 16:40:00,2012-03-26 15:00:00,Role 3,3,8
469,Case122,Final Inspection Q.C.,ID4163,2012-03-27 19:00:00,2012-03-27 18:30:00,Role 3,3,8
470,Case122,Packing,ID4820,2012-03-28 09:00:00,2012-03-28 08:00:00,Role 5,12,10
471,Case123,Turning & Milling,ID4429,2012-03-14 08:15:00,2012-03-14 07:00:00,Role 1,21,1
472,Case123,Turning & Milling,ID4932,2012-03-15 09:00:00,2012-03-15 06:30:00,Role 1,21,1
473,Case123,Turning & Milling,ID4932,2012-03-15 13:30:00,2012-03-15 09:00:00,Role 1,21,1
474,Case123,Turning & Milling,ID4167,2012-03-15 15:51:00,2012-03-15 14:31:00,Role 1,21,1
475,Case123,Turning & Milling,ID4167,2012-03-16 00:56:00,2012-03-15 17:39:00,Role 1,21,1
476,Case123,Turning & Milling,ID4932,2012-03-16 08:27:00,2012-03-16 02:49:00,Role 1,21,1
477,Case123,Turning & Milling,ID4932,2012-03-16 10:30:00,2012-03-16 08:28:00,Role 1,21,1
478,Case123,Turning & Milling,ID4932,2012-03-16 11:47:00,2012-03-16 10:31:00,Role 1,21,1
479,Case123,Turning & Milling,ID4167,2012-03-16 14:12:00,2012-03-16 14:10:00,Role 1,21,1
480,Case123,Turning & Milling,ID4167,2012-03-16 19:48:00,2012-03-16 14:12:00,Role 1,21,1
481,Case123,Turning & Milling Q.C.,ID4493,2012-03-16 16:32:00,2012-03-16 15:31:00,Role 3,22,8
482,Case123,Turning & Milling,ID4641,2012-03-18 07:57:00,2012-03-17 20:22:00,Role 1,21,1
483,Case123,Turning & Milling,ID4641,2012-03-18 09:26:00,2012-03-18 07:56:00,Role 1,21,1
484,Case123,Turning & Milling,ID4932,2012-03-18 14:13:00,2012-03-18 07:57:00,Role 1,21,1
485,Case123,Turning & Milling,ID4932,2012-03-18 16:20:00,2012-03-18 13:55:00,Role 1,21,1
486,Case123,Turning & Milling Q.C.,ID4493,2012-03-18 16:41:00,2012-03-18 14:00:00,Role 3,22,8
487,Case123,Turning & Milling,ID4932,2012-03-18 16:21:00,2012-03-18 16:19:00,Role 1,21,1
488,Case123,Turning & Milling,ID4932,2012-03-18 18:30:00,2012-03-18 16:20:00,Role 1,21,1
489,Case123,Laser Marking,ID4718,2012-03-18 22:53:00,2012-03-18 22:03:00,Role 1,8,1
490,Case124,Turning & Milling,ID4932,2012-03-20 21:34:00,2012-03-20 13:59:00,Role 1,21,1
491,Case124,Turning & Milling,ID4932,2012-03-20 22:58:00,2012-03-20 21:35:00,Role 1,21,1
492,Case124,Turning & Milling,ID4429,2012-03-21 00:54:00,2012-03-20 22:59:00,Role 1,21,1
493,Case124,Turning & Milling,ID4167,2012-03-21 05:36:00,2012-03-21 00:54:00,Role 1,21,1
494,Case124,Turning & Milling Q.C.,ID4287,2012-03-21 21:07:00,2012-03-21 19:28:00,Role 3,22,8
495,Case124,Laser Marking,ID0998,2012-03-21 23:20:00,2012-03-21 23:01:00,Role 7,8,12
496,Case124,Lapping,ID4718,2012-03-22 14:46:00,2012-03-22 14:32:00,Role 1,7,1
497,Case124,Final Inspection Q.C.,ID4287,2012-03-23 19:16:00,2012-03-23 17:31:00,Role 3,3,8
498,Case124,Final Inspection Q.C.,ID4287,2012-03-25 18:15:00,2012-03-25 18:00:00,Role 3,3,8
499,Case124,Packing,ID4820,2012-03-26 09:00:00,2012-03-26 08:00:00,Role 5,12,10
500,Case125,Turning & Milling,ID4794,2012-03-29 14:42:00,2012-03-29 09:30:00,Role 1,21,1
501,Case125,Turning & Milling,ID4167,2012-03-29 21:22:00,2012-03-29 15:26:00,Role 1,21,1
502,Case125,Turning & Milling Q.C.,ID4618,2012-03-30 00:03:00,2012-03-29 21:25:00,Role 3,22,8
503,Case125,Turning & Milling,ID4167,2012-03-29 23:58:00,2012-03-29 23:43:00,Role 1,21,1
504,Case125,Turning & Milling,ID4429,2012-03-30 01:29:00,2012-03-30 00:45:00,Role 1,21,1
505,Case126,Turning & Milling,ID4429,2012-03-21 08:15:00,2012-03-21 07:00:00,Role 1,21,1
506,Case126,Turning & Milling,ID4167,2012-03-22 13:51:00,2012-03-22 03:27:00,Role 1,21,1
507,Case126,Turning & Milling,ID4932,2012-03-22 14:57:00,2012-03-22 13:57:00,Role 1,21,1
508,Case126,Turning & Milling Q.C.,ID4287,2012-03-22 15:00:00,2012-03-22 14:00:00,Role 3,22,8
509,Case126,Turning & Milling,ID4932,2012-03-22 18:14:00,2012-03-22 14:58:00,Role 1,21,1
510,Case126,Turning & Milling Q.C.,ID4287,2012-03-23 00:53:00,2012-03-23 00:15:00,Role 3,22,8
511,Case126,Laser Marking,ID0998,2012-03-25 23:41:00,2012-03-25 23:40:00,Role 7,8,12
512,Case126,Lapping,ID4882,2012-03-26 09:15:00,2012-03-26 08:00:00,Role 7,7,12
